"","cluster","plot","tree_dbh","tree_height","plot_id","H","temp","h1","h2","h3","imputed","id1","id2"
"103","10","C",1.6,NA,"10_C",NA,"1",2.20731687994983,1.78831924666976,1.79412397819758,TRUE,7,2
"104","10","C",1.6,NA,"10_C",NA,"1",2.20731687994983,1.78831924666976,1.79412397819758,TRUE,7,2
"105","10","C",1.6,NA,"10_C",NA,"1",2.20731687994983,1.78831924666976,1.79412397819758,TRUE,7,2
"106","10","C",1.7,NA,"10_C",NA,"1",2.30411921549616,1.84366361650323,1.85034144065588,TRUE,7,2
"107","10","C",1.7,NA,"10_C",NA,"1",2.30411921549616,1.84366361650323,1.85034144065588,TRUE,7,2
"108","10","C",1.7,NA,"10_C",NA,"1",2.30411921549616,1.84366361650323,1.85034144065588,TRUE,7,2
"109","10","C",1.8,NA,"10_C",NA,"1",2.40378830564078,1.90115654680995,1.9087753861896,TRUE,7,2
"110","10","C",1.8,NA,"10_C",NA,"1",2.40378830564078,1.90115654680995,1.9087753861896,TRUE,7,2
"111","10","C",1.9,NA,"10_C",NA,"1",2.50610356449099,1.96069487869047,1.96932299503089,TRUE,7,2
"112","10","C",2,NA,"10_C",NA,"1",2.6108580991167,2.02217984403765,2.03188569636059,TRUE,7,2
"113","10","C",2,NA,"10_C",NA,"1",2.6108580991167,2.02217984403765,2.03188569636059,TRUE,7,2
"114","10","C",2.2,NA,"10_C",NA,"1",2.82692057056654,2.15061536017294,2.16268221230329,TRUE,7,2
"115","10","C",2.2,NA,"10_C",NA,"1",2.82692057056654,2.15061536017294,2.16268221230329,TRUE,7,2
"116","10","C",2.3,NA,"10_C",NA,"1",2.93787542961424,2.21738856908074,2.2307384736775,TRUE,7,2
"117","10","C",3.6,NA,"10_C",NA,"1",4.49116582743327,3.20434217796104,3.24036937555456,TRUE,7,2
"118","10","C",4,NA,"10_C",NA,"1",4.9898930272319,3.54009893049439,3.58519341028895,TRUE,7,2
"119","10","C",4.1,NA,"10_C",NA,"1",5.11497874922864,3.6256538070776,3.67315515008191,TRUE,7,2
"120","10","C",11.5,NA,"10_C",NA,"1",13.1513917913435,10.1341744848052,10.449048133755,TRUE,7,2
"121","10","C",13,NA,"10_C",NA,"1",14.3972074041048,11.3121701053293,11.6894965785155,TRUE,7,2
"122","10","C",13.4,NA,"10_C",NA,"1",14.7099088390609,11.6148457308393,12.0088027564722,TRUE,7,2
"123","10","C",13.5,NA,"10_C",NA,"1",14.7868611188526,11.6897615849607,12.0878708263342,TRUE,7,2
"124","10","C",33,NA,"10_C",NA,"1",23.8632341207445,21.7388868646782,22.8079970229203,TRUE,7,2
"125","10","D",1.8,NA,"10_D",NA,"1",1.97072454756334,1.90115654680995,1.9087753861896,TRUE,8,2
"126","10","D",1.9,NA,"10_D",NA,"1",2.03594591104188,1.96069487869047,1.96932299503089,TRUE,8,2
"127","10","D",2.2,NA,"10_D",NA,"1",2.24298250491249,2.15061536017294,2.16268221230329,TRUE,8,2
"128","10","D",2.4,NA,"10_D",NA,"1",2.38944151888649,2.28575337418707,2.30045438735787,TRUE,8,2
"129","10","D",2.7,NA,"10_D",NA,"1",2.61991123691763,2.49961749598488,2.51877627792977,TRUE,8,2
"130","10","D",2.9,NA,"10_D",NA,"1",2.77977797374014,2.64877746483803,2.67123992914429,TRUE,8,2
"131","10","D",3,NA,"10_D",NA,"1",2.86135151263438,2.72513089312432,2.74934285577553,TRUE,8,2
"132","10","D",3.2,NA,"10_D",NA,"1",3.02743678137408,2.88107573517098,2.90897832539994,TRUE,8,2
"133","10","D",3.2,NA,"10_D",NA,"1",3.02743678137408,2.88107573517098,2.90897832539994,TRUE,8,2
"134","10","D",3.3,NA,"10_D",NA,"1",3.11182107092684,2.96055114480424,2.99039326152575,TRUE,8,2
"135","10","D",3.8,NA,"10_D",NA,"1",3.54486413416089,3.3708439518741,3.41129077455577,TRUE,8,2
"136","10","D",3.8,NA,"10_D",NA,"1",3.54486413416089,3.3708439518741,3.41129077455577,TRUE,8,2
"137","10","D",10,NA,"10_D",NA,"1",9.08001870557156,8.88976766468763,9.14278255676482,TRUE,8,2
"138","10","D",10.4,NA,"10_D",NA,"1",9.40596425090979,9.22787270590988,9.49726017630874,TRUE,8,2
"139","10","D",20,NA,"10_D",NA,"1",15.6643019385264,15.9501131676445,16.6063940449587,TRUE,8,2
"140","10","D",22.1,NA,"10_D",NA,"1",16.6962141154189,17.0973509825056,17.8300790647796,TRUE,8,2
"141","10","D",23.6,NA,"10_D",NA,"1",17.375823273014,17.8585211332765,18.6434867699604,TRUE,8,2
"142","10","D",23.9,NA,"10_D",NA,"1",17.5064295985725,18.005305477327,18.8004810137291,TRUE,8,2
"143","10","D",27.2,NA,"10_D",NA,"1",18.8372674927538,19.5101232922892,20.4124581207532,TRUE,8,2
"144","10","D",27.5,NA,"10_D",NA,"1",18.949338823023,19.6375974527275,20.5492149428736,TRUE,8,2
"145","10","D",28.1,NA,"10_D",NA,"1",19.1693776214785,19.888214245498,20.8181735672975,TRUE,8,2
"146","10","D",30.4,NA,"10_D",NA,"1",19.9651444387299,20.7982626212893,21.7958395295721,TRUE,8,2
"147","10","D",31.7,NA,"10_D",NA,"1",20.3839853114977,21.2795620411901,22.3135346181024,TRUE,8,2
"148","12","A",1,NA,"12_A",NA,"1",1.58962346758796,1.68752052449817,1.50971104699393,TRUE,9,3
"149","12","A",1.3,NA,"12_A",NA,"1",1.76359459616601,1.91540766731208,1.63986667453281,TRUE,9,3
"150","12","A",1.3,NA,"12_A",NA,"1",1.76359459616601,1.91540766731208,1.63986667453281,TRUE,9,3
"151","12","A",1.5,NA,"12_A",NA,"1",1.89574599815409,2.08686870531778,1.74023026656092,TRUE,9,3
"152","12","A",1.6,NA,"12_A",NA,"1",1.96608998083336,2.17763271409026,1.79412397819758,TRUE,9,3
"153","12","A",1.7,NA,"12_A",NA,"1",2.03904481426633,2.27142437608831,1.85034144065588,TRUE,9,3
"154","12","A",4.6,NA,"12_A",NA,"1",4.7631819606783,5.61115043569324,4.12151002307583,TRUE,9,3
"155","12","A",5.6,NA,"12_A",NA,"1",5.79169283469805,6.81486820404995,5.04786603066829,TRUE,9,3
"156","12","A",10.5,NA,"12_A",NA,"1",10.4163652018294,11.9755852885044,9.5852007308235,TRUE,9,3
"157","12","A",12.5,NA,"12_A",NA,"1",12.0159123400404,13.6845614098591,11.2835405510698,TRUE,9,3
"158","12","A",15.8,NA,"12_A",NA,"1",14.306346858734,16.0765686329108,13.823542839122,TRUE,9,3
"159","12","A",16.3,NA,"12_A",NA,"1",14.619266881492,16.3987266539389,14.1802452108187,TRUE,9,3
"160","12","A",16.9,NA,"12_A",NA,"1",14.9839617081091,16.7728544966452,14.598871494747,TRUE,9,3
"161","12","A",18,NA,"12_A",NA,"1",15.6233699101235,17.4254130489538,15.3403515638654,TRUE,9,3
"162","12","A",20.4,NA,"12_A",NA,"1",16.8985702213582,18.7144210942731,16.8475150399762,TRUE,9,3
"163","12","A",23.7,NA,"12_A",NA,"1",18.4209996857149,20.2327810371439,18.6960232591158,TRUE,9,3
"164","12","A",24.1,NA,"12_A",NA,"1",18.5896965088867,20.399708733558,18.9041252915494,TRUE,9,3
"165","12","A",26.7,NA,"12_A",NA,"1",19.6135394345018,21.4073814467381,20.1810754734312,TRUE,9,3
"166","12","A",28.1,NA,"12_A",NA,"1",20.1173202518474,21.8998574617168,20.8181735672975,TRUE,9,3
"167","12","A",31.3,NA,"12_A",NA,"1",21.1612863073184,22.9135960004811,22.156787873552,TRUE,9,3
"168","12","A",38.9,NA,"12_A",NA,"1",23.1662427803807,24.8358592804671,24.7969998334175,TRUE,9,3
"169","12","B",2.5,NA,"12_B",NA,"1",2.54704338137621,3.10624275879858,2.37174996888219,TRUE,10,3
"170","12","B",3.2,NA,"12_B",NA,"1",3.15100731032295,3.91569318885368,2.90897832539994,TRUE,10,3
"171","12","B",6.7,NA,"12_B",NA,"1",6.56953913353524,8.0926326436553,6.0872515649697,TRUE,10,3
"172","12","B",7.3,NA,"12_B",NA,"1",7.15910337162308,8.76271275139306,6.65476390625069,TRUE,10,3
